name,amount,lastUpdate,date
hard,860,2020-10-09T13:16:27.957Z,2020-10-09T13:16:27.957Z
moderate,292,2020-10-09T13:16:27.957Z,2020-10-09T13:16:27.957Z
name,amount,lastUpdate,date
hard,860,2020-10-09T13:16:27.957Z,2020-10-09T13:16:27.957Z
moderate,292,2020-10-09T13:16:27.957Z,2020-10-09T13:16:27.957Z
