section,male,female,lastUpdate,date
0,0,2,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
10,0,3,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
20,9,11,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
30,32,19,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
40,64,34,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
50,115,62,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
60,160,87,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
70,148,102,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
80,87,87,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
90,29,26,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
