section,male,female,lastUpdate,date
0,2,2,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
10,3,2,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
20,10,9,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
30,14,11,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
40,39,33,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
50,169,79,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
60,474,206,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
70,824,407,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
80,919,771,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
90,431,587,2021-02-04T17:20:40.130Z,2021-02-04T17:20:40.130Z
