section,male,female,lastUpdate,date
0,0,0,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
10,1,0,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
20,3,1,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
30,1,2,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
40,14,8,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
50,31,14,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
60,48,23,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
70,56,29,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
80,30,30,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
90,4,12,2020-12-06T04:22:58.047Z,2020-12-06T04:22:58.047Z
