name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,93.60759735107422,32,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
יוספטל,,38.46154022216797,17,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
שמיר,,64.6464614868164,29,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
וולפסון,,65.4465560913086,13,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
זיו צפת,,72.91065979003906,15,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
הלל יפה,,84.27184295654297,20,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
נהריה,,66.71232604980469,16,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
ברזילי,,67.052978515625,27,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
פוריה,,56.90140914916992,7,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
סוראסקי,,98.88983917236328,53,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
בני ציון,,78.75288391113281,5,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
רבין ק. בילינסון,,78.68263244628906,37,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
סורוקה,,69.54270935058594,21,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
מאיר,,84.8329086303711,20,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
קפלן,,101.8050537109375,28,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
"רמב""ם",,79.8155746459961,10,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
הכרמל,,74.43762969970703,7,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
השרון ק. גולדה,,40.24896240234375,4,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
הדסה עין כרם,,,44,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
הסקוטי,,30.07518768310547,1,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
המשפחה הקדושה,,,0,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
סנט ג'וזף,,,2,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
שערי צדק,,90.29483795166016,18,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
אל מקאסד,,,0,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
לניאדו,,79.66574096679688,24,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
אוגוסטה ויקטוריה,,,1,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
מעייני הישועה,,83.22785186767578,6,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
אסותא אשדוד,,,2,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
שניידר,,,0,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
סנט וינסנט,,,0,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
המרכזי בעמק,,69.31034851074219,35,2021-02-27T19:07:16.380Z,2021-02-27T19:07:16.380Z
