section,male,female,lastUpdate,date
0,1,0,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
10,2,1,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
20,0,2,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
30,4,2,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
40,20,7,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
50,41,19,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
60,68,31,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
70,57,40,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
80,23,24,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
90,6,13,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
