section,male,female,lastUpdate,date
0,0,0,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
10,2,1,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
20,0,1,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
30,2,0,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
40,6,2,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
50,18,9,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
60,39,11,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
70,29,21,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
80,5,7,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
90,2,2,2020-11-04T16:13:19.640Z,2020-11-04T16:13:19.640Z
