name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,100.3164520263672,50,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
שניידר,,,0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
שמיר,,65.5443344116211,44,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
וולפסון,,67.05709838867188,18,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
זיו צפת,,65.4178695678711,61,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
הלל יפה,,81.35922241210938,21,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
נהריה,,76.21023559570312,48,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
ברזילי,,71.66666412353516,40,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
פוריה,,67.32394409179688,26,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
סוראסקי,,102.5619125366211,62,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
בני ציון,,84.98844909667969,40,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
רבין ק. בילינסון,,94.01197814941406,72,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
סורוקה,,70.02606201171875,81,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
מאיר,,78.02056884765625,45,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
קפלן,,91.15523529052734,16,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
"רמב""ם",,95.97937774658203,125,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
הכרמל,,77.91410827636719,45,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
השרון ק. גולדה,,54.77178573608398,20,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
הדסה עין כרם,,110.3174591064453,140,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
הסקוטי,,102.2556381225586,15,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
המשפחה הקדושה,,,0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
סנט ג'וזף,,,11,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
שערי צדק,,,86,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
אל מקאסד,,,0,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
לניאדו,,77.99443054199219,17,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
אוגוסטה ויקטוריה,,,10,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
מעייני הישועה,,99.36102294921875,12,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
אסותא אשדוד,,,15,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
סנט וינסנט,,56.7164192199707,4,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
יוספטל,,55.38461685180664,1,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
המרכזי בעמק,,72.06896209716797,76,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
