section,male,female,lastUpdate,date
0,1,1,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
10,1,2,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
20,2,5,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
30,12,7,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
40,22,14,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
50,105,58,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
60,277,116,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
70,512,256,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
80,561,476,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
90,249,373,2020-12-17T16:39:19.050Z,2020-12-17T16:39:19.050Z
