age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,318666,263075,1538337,20.7,17.1,2021-03-26T06:17:10.000Z
20-29,939314,793611,1300361,72.2,61.0,2021-03-26T06:17:10.000Z
30-39,921504,809315,1197026,77.0,67.6,2021-03-26T06:17:10.000Z
40-49,900000,816475,1098556,81.9,74.3,2021-03-26T06:17:10.000Z
50-59,738112,680588,849966,86.8,80.1,2021-03-26T06:17:10.000Z
60-69,656033,619501,741639,88.5,83.5,2021-03-26T06:17:10.000Z
70-79,476369,457312,490784,97.1,93.2,2021-03-26T06:17:10.000Z
80-89,212795,203329,225538,94.3,90.2,2021-03-26T06:17:10.000Z
90+,49953,46911,51496,97.0,91.1,2021-03-26T06:17:10.000Z
