section,male,female,lastUpdate,date
0,0,0,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
10,2,0,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
20,0,0,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
30,0,0,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
40,8,2,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
50,19,1,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
60,25,13,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
70,31,20,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
80,8,9,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
90,0,3,2020-12-27T16:26:47.000Z,2020-12-27T16:26:47.000Z
