section,male,female,lastUpdate,date
0,6960,6700,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
10,15074,11193,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
20,13863,13389,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
30,9241,9180,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
40,8056,8692,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
50,6410,6694,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
60,4472,4154,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
70,2243,2090,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
80,947,1288,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
90,239,583,2020-09-07T17:31:07.610Z,2020-09-07T17:31:07.610Z
