section,male,female,lastUpdate,date
0,0,0,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
10,1,0,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
20,1,1,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
30,7,2,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
40,19,9,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
50,54,32,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
60,112,37,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
70,106,47,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
80,61,52,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
90,13,31,2020-10-21T03:17:23.007Z,2020-10-21T03:17:23.007Z
