section,male,female,lastUpdate,date
0,0,1,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
10,1,0,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
20,4,2,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
30,5,13,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
40,15,5,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
50,26,12,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
60,28,20,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
70,22,13,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
80,9,11,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
90,2,1,2021-03-18T06:20:10.013Z,2021-03-18T06:20:10.013Z
