section,male,female,lastUpdate,date
0,1,1,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
10,1,2,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
20,2,5,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
30,12,7,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
40,22,14,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
50,105,58,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
60,279,116,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
70,513,256,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
80,562,477,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
90,250,373,2020-12-18T10:20:49.337Z,2020-12-18T10:20:49.337Z
