section,male,female,lastUpdate,date
0,13218,12718,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
10,32210,21692,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
20,26320,23923,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
30,17581,17405,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
40,15425,16376,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
50,11897,12315,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
60,8342,7438,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
70,3977,3603,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
80,1667,2104,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
90,384,887,2020-10-01T16:23:41.577Z,2020-10-01T16:23:41.577Z
