section,male,female,lastUpdate,date
0,0,0,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
10,0,0,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
20,0,3,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
30,7,1,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
40,24,6,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
50,41,24,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
60,95,38,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
70,84,49,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
80,36,39,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
90,12,18,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
