section,male,female,lastUpdate,date
0,,1,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
10,1.0,3,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
20,1.0,3,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
30,8.0,4,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
40,18.0,9,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
50,77.0,41,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
60,209.0,87,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
70,406.0,199,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
80,483.0,372,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
90,211.0,320,2020-10-27T06:51:13.917Z,2020-10-27T06:51:13.917Z
