section,male,female,lastUpdate,date
0,,1,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
10,,3,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
20,1.0,3,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
30,8.0,2,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
40,16.0,9,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
50,68.0,37,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
60,199.0,85,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
70,380.0,189,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
80,439.0,351,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
90,203.0,293,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
