name,amount,lastUpdate,date
hard,616,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
moderate,164,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
name,amount,lastUpdate,date
hard,616,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
moderate,164,2020-10-20T18:57:53.083Z,2020-10-20T18:57:53.083Z
