section,male,female,lastUpdate,date
0,17793,17029,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
10,39785,28744,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
20,34154,31255,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
30,22870,22751,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
40,20052,21252,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
50,15562,16171,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
60,11353,10104,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
70,5603,5127,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
80,2388,3015,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
90,570,1315,2020-11-24T17:00:34.320Z,2020-11-24T17:00:34.320Z
