section,male,female,lastUpdate,date
0,0,0,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
10,0,1,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
20,0,3,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
30,3,2,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
40,18,8,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
50,40,20,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
60,72,35,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
70,70,38,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
80,30,31,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
90,4,12,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
