section,male,female,lastUpdate,date
0,,1,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
10,1.0,3,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
20,1.0,2,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
30,10.0,5,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
40,19.0,9,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
50,83.0,43,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
60,222.0,93,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
70,422.0,202,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
80,496.0,388,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
90,220.0,331,2020-11-01T15:26:36.833Z,2020-11-01T15:26:36.833Z
