section,male,female,lastUpdate,date
0,0,0,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
10,1,0,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
20,2,2,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
30,6,2,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
40,21,10,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
50,56,33,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
60,113,39,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
70,106,47,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
80,62,50,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
90,13,32,2020-10-21T06:35:52.513Z,2020-10-21T06:35:52.513Z
