section,male,female,lastUpdate,date
0,1,2,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
10,1,2,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
20,3,6,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
30,12,8,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
40,22,15,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
50,114,60,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
60,312,127,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
70,545,267,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
80,597,505,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
90,265,393,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
