section,male,female,lastUpdate,date
0,0,0,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
10,2,0,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
20,0,0,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
30,1,0,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
40,7,3,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
50,22,1,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
60,30,10,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
70,37,21,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
80,10,9,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
90,0,1,2020-12-29T07:43:47.357Z,2020-12-29T07:43:47.357Z
