section,male,female,lastUpdate,date
0,0,1,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
10,1,1,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
20,1,0,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
30,0,1,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
40,13,4,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
50,27,11,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
60,55,22,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
70,46,35,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
80,18,21,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
90,6,3,2020-11-25T03:39:30.320Z,2020-11-25T03:39:30.320Z
