section,male,female,lastUpdate,date
0,0,2,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
10,1,2,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
20,3,1,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
30,4,11,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
40,29,22,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
50,85,43,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
60,148,72,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
70,149,103,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
80,99,80,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
90,28,28,2021-01-08T12:29:35.990Z,2021-01-08T12:29:35.990Z
