section,male,female,lastUpdate,date
0,,1,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
10,1.0,3,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
20,1.0,2,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
30,11.0,6,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
40,19.0,9,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
50,87.0,47,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
60,240.0,100,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
70,442.0,211,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
80,512.0,416,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
90,229.0,343,2020-11-10T15:59:05.617Z,2020-11-10T15:59:05.617Z
