city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130460,472,158,23346,5,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
רהט,4967,156,53,1258,23,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
תל אביב - יפו,26324,129,53,17412,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
באר שבע,15108,116,51,6489,6,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
נתניה,16968,95,38,6864,4,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
חיפה,16641,87,44,9253,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אשדוד,25553,85,54,5931,4,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
פתח תקווה,21624,78,46,7412,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
טייבה,4557,60,33,1087,13,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
לוד,8627,56,17,7147,7,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
נצרת,9027,54,17,1470,7,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
לקיה,787,54,36,347,34,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
חולון,14640,49,21,5076,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
בת ים,9664,46,15,4140,4,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אום אל-פחם,6144,45,26,903,8,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אשקלון,11828,42,17,3948,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
נתיבות,7020,40,15,897,10,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אבו גוש,1281,40,  6-10  ,584,49,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
ראשון לציון,14856,39, 11-14 ,6653,2,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
רחובות,11310,37,19,6652,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
ערערה-בנגב,1001,34,19,225,18,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
בית שמש,20226,32,19,2217,2,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
כפר קאסם,3372,29,18,665,12,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
בני ברק,48211,28, 11-14 ,2573,1,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
צפת,4815,28,15,811,8,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
כסיפה,907,28,15,185,15,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
תל שבע,571,25, 11-14 ,303,12,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
מעלה עירון,1887,25, 11-14 ,238,16,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
רמלה,9517,24,  6-10  ,2042,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
באקה אל-גרביה,2765,23,15,588,8,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
רעננה,3844,22, 11-14 ,2893,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
טמרה,3873,22, 11-14 ,725,6,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אעצם (שבט),80,21,  1-5  ,75,19,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
רמת גן,7893,21, 11-14 ,14836,1,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
חדרה,6823,21,  6-10  ,2846,2,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אבו סנאן,1339,21,  1-5  ,1088,16,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
קרית גת,7309,21,  6-10  ,1386,4,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
הרצליה,4236,21, 11-14 ,3733,2,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
קלנסווה,2495,20,  6-10  ,537,9,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
מגאר,2103,20, 11-14 ,764,9,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
יבנה,4335,19, 11-14 ,1182,4,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אבו קורינאת (שבט),52,19, 11-14 ,53,29,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
טבריה,4516,18,  1-5  ,985,4,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
שגב-שלום,331,17, 11-14 ,139,15,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
טירה,2727,16,  6-10  ,668,6,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
ערערה,2021,16,  1-5  ,426,8,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אילת,2512,16,  1-5  ,7794,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
משהד,798,16,  6-10  ,110,18,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
ערד,2475,16,  6-10  ,1072,6,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
נס ציונה,2468,15, 11-14 ,1477,3,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
עין מאהל,1652,15,  6-10  ,196,11,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
מסעודין אל-עזאזמה,109,15,  6-10  ,77,8,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
עראבה,2311,15,  6-10  ,527,6,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
אור עקיבא,1641,15,  6-10  ,475,8,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
עתלית,354, קטן מ-15 ,  0  ,178,1,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
קרית אתא,4681, קטן מ-15 ,  1-5  ,1508,2,2021-04-10T18:08:00.420Z,2021-04-10T18:08:00.420Z
