section,male,female,lastUpdate,date
0,31642,29987,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
10,60429,49902,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
20,51271,50478,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
30,36484,38123,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
40,31748,34854,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
50,24463,26060,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
60,17851,16689,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
70,8904,8386,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
80,3808,4975,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
90,985,2147,2021-01-15T11:40:28.147Z,2021-01-15T11:40:28.147Z
