name,amount,lastUpdate,date
hard,332,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
moderate,93,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
name,amount,lastUpdate,date
hard,332,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
moderate,93,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
