section,male,female,lastUpdate,date
0,17236,16496,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
10,38976,27886,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
20,33207,30126,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
30,22127,21806,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
40,19310,20383,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
50,15001,15520,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
60,10927,9673,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
70,5350,4891,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
80,2327,2904,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
90,552,1264,2020-11-09T15:59:53.473Z,2020-11-09T15:59:53.473Z
