section,male,female,lastUpdate,date
0,,1,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
10,1.0,3,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
20,1.0,3,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
30,8.0,4,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
40,17.0,8,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
50,77.0,40,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
60,205.0,86,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
70,401.0,197,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
80,472.0,364,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
90,205.0,310,2020-10-26T15:07:14.570Z,2020-10-26T15:07:14.570Z
