section,male,female,lastUpdate,date
0,0,0,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
10,2,0,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
20,0,1,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
30,0,0,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
40,8,2,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
50,17,7,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
60,29,10,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
70,30,18,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
80,5,7,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
90,2,2,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
