section,male,female,lastUpdate,date
0,,1,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
10,1.0,3,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
20,1.0,2,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
30,11.0,6,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
40,19.0,9,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
50,88.0,47,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
60,236.0,100,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
70,438.0,211,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
80,512.0,416,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
90,229.0,342,2020-11-08T16:30:34.903Z,2020-11-08T16:30:34.903Z
