section,male,female,lastUpdate,date
0,20105,19205,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
10,43301,32657,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
20,37801,35671,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
30,25868,26337,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
40,22811,24561,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
50,17782,18677,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
60,13030,11733,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
70,6527,5980,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
80,2731,3504,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
90,656,1483,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
