section,male,female,lastUpdate,date
0,1,1,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
10,1,2,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
20,2,6,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
30,12,7,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
40,23,14,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
50,105,57,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
60,286,119,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
70,525,258,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
80,571,482,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
90,252,376,2020-12-20T19:03:13.143Z,2020-12-20T19:03:13.143Z
