age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,333723,294905,1538337,21.7,19.2,2021-04-14T05:20:44.447Z
20-29,974292,875504,1300361,74.9,67.3,2021-04-14T05:20:44.447Z
30-39,948652,872457,1197026,79.3,72.9,2021-04-14T05:20:44.447Z
40-49,917824,856909,1098556,83.5,78.0,2021-04-14T05:20:44.447Z
50-59,749854,704028,849966,88.2,82.8,2021-04-14T05:20:44.447Z
60-69,663303,632267,741639,89.4,85.3,2021-04-14T05:20:44.447Z
70-79,480529,463839,490784,97.9,94.5,2021-04-14T05:20:44.447Z
80-89,215107,206794,225538,95.4,91.7,2021-04-14T05:20:44.447Z
90+,50799,47832,51496,98.6,92.9,2021-04-14T05:20:44.447Z
