section,male,female,lastUpdate,date
0,2,2,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
10,4,1,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
20,18,13,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
30,29,20,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
40,59,55,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
50,228,110,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
60,613,280,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
70,995,562,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
80,1116,973,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
90,527,705,2021-04-14T05:20:44.447Z,2021-04-14T05:20:44.447Z
