date,dailyDoublingRate,numberOfDoublingDays,lastUpdate
2020-04-18T00:00:00.000Z,-2.044680045437342,-33.55226467610461,2020-09-10T19:30:55.320Z
2020-04-19T00:00:00.000Z,-10.70738306919211,-6.1204303973952,2020-09-10T19:30:55.320Z
2020-04-20T00:00:00.000Z,-6.01731601731601,-11.16905047503499,2020-09-10T19:30:55.320Z
2020-04-21T00:00:00.000Z,-5.343159834177813,-12.62286273371538,2020-09-10T19:30:55.320Z
2020-04-22T00:00:00.000Z,-4.136253041362514,-16.40883889518014,2020-09-10T19:30:55.320Z
2020-04-23T00:00:00.000Z,-1.015228426395953,-67.92783427991364,2020-09-10T19:30:55.320Z
2020-04-24T00:00:00.000Z,-2.564102564102555,-26.68466606550006,2020-09-10T19:30:55.320Z
2020-04-25T00:00:00.000Z,-6.947368421052635,-9.626386109749934,2020-09-10T19:30:55.320Z
2020-04-26T00:00:00.000Z,-10.97285067873304,-5.9636432257367,2020-09-10T19:30:55.320Z
2020-04-27T00:00:00.000Z,-10.927573062261759,-5.989846318116411,2020-09-10T19:30:55.320Z
2020-04-28T00:00:00.000Z,-8.773181169757482,-7.548874140348756,2020-09-10T19:30:55.320Z
2020-04-29T00:00:00.000Z,-11.2587959343237,-5.803023335235843,2020-09-10T19:30:55.320Z
2020-04-30T00:00:00.000Z,-11.80616740088105,-5.517231536804165,2020-09-10T19:30:55.320Z
2020-05-01T00:00:00.000Z,-13.086913086913091,-4.941818290578298,2020-09-10T19:30:55.320Z
2020-05-02T00:00:00.000Z,-11.7241379310345,-5.558362837125065,2020-09-10T19:30:55.320Z
2020-05-03T00:00:00.000Z,-7.2916666666666625,-9.15507201741447,2020-09-10T19:30:55.320Z
2020-05-04T00:00:00.000Z,-10.39325842696629,-6.316288771596535,2020-09-10T19:30:55.320Z
2020-05-05T00:00:00.000Z,-20.06269592476488,-3.095408121747717,2020-09-10T19:30:55.320Z
2020-05-06T00:00:00.000Z,-3.3333333333333335,-20.44588363361445,2020-09-10T19:30:55.320Z
2020-05-07T00:00:00.000Z,-16.43002028397567,-3.861849155747538,2020-09-10T19:30:55.320Z
2020-05-08T00:00:00.000Z,-20.38834951456311,-3.039989333899476,2020-09-10T19:30:55.320Z
2020-05-09T00:00:00.000Z,-11.58536585365853,-5.629270394679018,2020-09-10T19:30:55.320Z
2020-05-10T00:00:00.000Z,0.6896551724137945,100.8525177787126,2020-09-10T19:30:55.320Z
2020-05-11T00:00:00.000Z,-4.7945205479452015,-14.10765827448179,2020-09-10T19:30:55.320Z
2020-05-12T00:00:00.000Z,-3.237410071942448,-21.06207174721242,2020-09-10T19:30:55.320Z
2020-05-13T00:00:00.000Z,-10.4089219330855,-6.306242765021006,2020-09-10T19:30:55.320Z
2020-05-14T00:00:00.000Z,-15.35269709543569,-4.158626754428511,2020-09-10T19:30:55.320Z
2020-05-15T00:00:00.000Z,-10.29411764705882,-6.380582460875227,2020-09-10T19:30:55.320Z
2020-05-16T00:00:00.000Z,-7.650273224043714,-8.709253604457993,2020-09-10T19:30:55.320Z
2020-05-17T00:00:00.000Z,-8.284023668639051,-8.015708800844283,2020-09-10T19:30:55.320Z
2020-05-18T00:00:00.000Z,-7.741935483870977,-8.601923484159142,2020-09-10T19:30:55.320Z
2020-05-19T00:00:00.000Z,-0.6993006993006978,-98.77306787923165,2020-09-10T19:30:55.320Z
2020-05-20T00:00:00.000Z,-15.492957746478881,-4.117657553344388,2020-09-10T19:30:55.320Z
2020-05-21T00:00:00.000Z,-6.666666666666665,-10.04664924971328,2020-09-10T19:30:55.320Z
2020-05-22T00:00:00.000Z,7.14285714285714,10.04664924971331,2020-09-10T19:30:55.320Z
2020-05-23T00:00:00.000Z,-0.8333333333333304,-82.83060470842246,2020-09-10T19:30:55.320Z
2020-05-24T00:00:00.000Z,-1.680672268907557,-40.89470461284493,2020-09-10T19:30:55.320Z
2020-05-25T00:00:00.000Z,-4.273504273504281,-15.87054774442866,2020-09-10T19:30:55.320Z
2020-05-26T00:00:00.000Z,25.0,3.10628371950539,2020-09-10T19:30:55.320Z
2020-05-27T00:00:00.000Z,17.85714285714286,4.218711552295725,2020-09-10T19:30:55.320Z
2020-05-28T00:00:00.000Z,36.969696969696955,2.20333839704597,2020-09-10T19:30:55.320Z
2020-05-29T00:00:00.000Z,41.15044247787612,2.011126956684485,2020-09-10T19:30:55.320Z
2020-05-30T00:00:00.000Z,7.836990595611293,9.186773832741272,2020-09-10T19:30:55.320Z
2020-05-31T00:00:00.000Z,21.51162790697674,3.557524022091926,2020-09-10T19:30:55.320Z
2020-06-01T00:00:00.000Z,18.66028708133971,4.051253570725667,2020-09-10T19:30:55.320Z
2020-06-02T00:00:00.000Z,14.314516129032251,5.181115891141776,2020-09-10T19:30:55.320Z
2020-06-03T00:00:00.000Z,10.05291005291005,7.236031702464029,2020-09-10T19:30:55.320Z
2020-06-04T00:00:00.000Z,10.25641025641026,7.099119677477098,2020-09-10T19:30:55.320Z
2020-06-05T00:00:00.000Z,1.5988372093023169,43.69886284962387,2020-09-10T19:30:55.320Z
2020-06-06T00:00:00.000Z,7.010014306151646,10.23061708565725,2020-09-10T19:30:55.320Z
2020-06-07T00:00:00.000Z,7.085561497326198,10.12514963173063,2020-09-10T19:30:55.320Z
2020-06-08T00:00:00.000Z,9.862671660424471,7.369127187130631,2020-09-10T19:30:55.320Z
2020-06-09T00:00:00.000Z,5.795454545454559,12.3035062332765,2020-09-10T19:30:55.320Z
2020-06-10T00:00:00.000Z,15.25241675617615,4.882883950379473,2020-09-10T19:30:55.320Z
2020-06-11T00:00:00.000Z,4.659832246039142,15.21888138143247,2020-09-10T19:30:55.320Z
2020-06-12T00:00:00.000Z,5.253784505788084,13.53690899168143,2020-09-10T19:30:55.320Z
2020-06-13T00:00:00.000Z,6.0913705583756315,11.72232449053531,2020-09-10T19:30:55.320Z
2020-06-14T00:00:00.000Z,-0.3189792663476743,-216.9548829711684,2020-09-10T19:30:55.320Z
2020-06-15T00:00:00.000Z,1.519999999999988,45.94749040773105,2020-09-10T19:30:55.320Z
2020-06-16T00:00:00.000Z,9.92907801418439,7.32208864739965,2020-09-10T19:30:55.320Z
2020-06-17T00:00:00.000Z,2.222222222222237,31.5369271742636,2020-09-10T19:30:55.320Z
2020-06-18T00:00:00.000Z,7.784011220196363,9.246999856820123,2020-09-10T19:30:55.320Z
2020-06-19T00:00:00.000Z,8.13272608978528,8.864995395429089,2020-09-10T19:30:55.320Z
2020-06-20T00:00:00.000Z,0.4211793020457266,164.91927568864,2020-09-10T19:30:55.320Z
2020-06-21T00:00:00.000Z,2.156980227681249,32.48041438027263,2020-09-10T19:30:55.320Z
2020-06-22T00:00:00.000Z,8.680351906158347,8.327008823317762,2020-09-10T19:30:55.320Z
2020-06-23T00:00:00.000Z,8.09498111171074,8.904755993751975,2020-09-10T19:30:55.320Z
2020-06-24T00:00:00.000Z,10.73389915127307,6.79823775011532,2020-09-10T19:30:55.320Z
2020-06-25T00:00:00.000Z,9.513074842200187,7.627583278513958,2020-09-10T19:30:55.320Z
2020-06-26T00:00:00.000Z,6.422396047756274,11.13563542210489,2020-09-10T19:30:55.320Z
2020-06-27T00:00:00.000Z,9.439071566731162,7.684747308213564,2020-09-10T19:30:55.320Z
2020-06-28T00:00:00.000Z,7.387769529869215,9.724817509382417,2020-09-10T19:30:55.320Z
2020-06-29T00:00:00.000Z,13.36405529953917,5.525983167764395,2020-09-10T19:30:55.320Z
2020-06-30T00:00:00.000Z,9.66898954703832,7.510008529601849,2020-09-10T19:30:55.320Z
2020-07-01T00:00:00.000Z,12.78792692613184,5.75994905419157,2020-09-10T19:30:55.320Z
2020-07-02T00:00:00.000Z,14.81220657276994,5.018164898208354,2020-09-10T19:30:55.320Z
2020-07-03T00:00:00.000Z,9.854835411981199,7.37471973411003,2020-09-10T19:30:55.320Z
2020-07-04T00:00:00.000Z,7.816862088218879,9.209559448338862,2020-09-10T19:30:55.320Z
2020-07-05T00:00:00.000Z,7.906093561194538,9.109431255492998,2020-09-10T19:30:55.320Z
2020-07-06T00:00:00.000Z,6.175011998080304,11.56814650840674,2020-09-10T19:30:55.320Z
2020-07-07T00:00:00.000Z,9.100497212596048,7.958128998965474,2020-09-10T19:30:55.320Z
2020-07-08T00:00:00.000Z,4.9026377572158655,14.48205900704236,2020-09-10T19:30:55.320Z
2020-07-09T00:00:00.000Z,4.976303317535535,14.27272613595681,2020-09-10T19:30:55.320Z
2020-07-10T00:00:00.000Z,5.843992977175838,12.20414206279856,2020-09-10T19:30:55.320Z
2020-07-11T00:00:00.000Z,4.04028436018955,17.5001866942881,2020-09-10T19:30:55.320Z
2020-07-12T00:00:00.000Z,4.635007402345992,15.29856443175081,2020-09-10T19:30:55.320Z
2020-07-13T00:00:00.000Z,6.269046582498916,11.39972187190193,2020-09-10T19:30:55.320Z
2020-07-14T00:00:00.000Z,2.222449815649319,31.53373281902275,2020-09-10T19:30:55.320Z
2020-07-15T00:00:00.000Z,5.560565073639912,12.80885698194183,2020-09-10T19:30:55.320Z
2020-07-16T00:00:00.000Z,3.881928625664388,18.20011631012462,2020-09-10T19:30:55.320Z
2020-07-17T00:00:00.000Z,1.735952489721337,40.27450521700487,2020-09-10T19:30:55.320Z
2020-07-18T00:00:00.000Z,2.514593623709027,27.91011713585303,2020-09-10T19:30:55.320Z
2020-07-19T00:00:00.000Z,-2.014892685063519,-34.05344662465581,2020-09-10T19:30:55.320Z
2020-07-20T00:00:00.000Z,1.6182387125614601,43.17907847006232,2020-09-10T19:30:55.320Z
2020-07-21T00:00:00.000Z,3.519267992257613,20.04035290913177,2020-09-10T19:30:55.320Z
2020-07-22T00:00:00.000Z,1.393846676865529,50.07485773285015,2020-09-10T19:30:55.320Z
2020-07-23T00:00:00.000Z,0.46102263202012506,150.6962327066786,2020-09-10T19:30:55.320Z
2020-07-24T00:00:00.000Z,1.9107217355027069,36.62220067735343,2020-09-10T19:30:55.320Z
2020-07-25T00:00:00.000Z,-2.693630260356972,-25.38467491277147,2020-09-10T19:30:55.320Z
2020-07-26T00:00:00.000Z,0.22717711400925822,305.4595625518377,2020-09-10T19:30:55.320Z
2020-07-27T00:00:00.000Z,1.343183344526522,51.95061049650209,2020-09-10T19:30:55.320Z
2020-07-28T00:00:00.000Z,1.052021206096754,66.23315621018153,2020-09-10T19:30:55.320Z
2020-07-29T00:00:00.000Z,-0.6557914583162683,-105.3493270581004,2020-09-10T19:30:55.320Z
2020-07-30T00:00:00.000Z,-1.6172951563660392,-42.5109064337401,2020-09-10T19:30:55.320Z
2020-07-31T00:00:00.000Z,-3.992283821185938,-17.01324506629941,2020-09-10T19:30:55.320Z
2020-08-01T00:00:00.000Z,-4.236917969773735,-16.01062842019946,2020-09-10T19:30:55.320Z
2020-08-02T00:00:00.000Z,-3.0103995621237,-22.6767499218584,2020-09-10T19:30:55.320Z
2020-08-03T00:00:00.000Z,-2.360797592174568,-29.01276683146649,2020-09-10T19:30:55.320Z
2020-08-04T00:00:00.000Z,-3.8917252673152944,-17.461927871078,2020-09-10T19:30:55.320Z
2020-08-05T00:00:00.000Z,-2.716247368948566,-25.17039450846004,2020-09-10T19:30:55.320Z
2020-08-06T00:00:00.000Z,-1.164228312384108,-59.18979895935007,2020-09-10T19:30:55.320Z
2020-08-07T00:00:00.000Z,4.138434274992187,17.09325124817053,2020-09-10T19:30:55.320Z
2020-08-08T00:00:00.000Z,1.34134134134134,52.02147808648508,2020-09-10T19:30:55.320Z
2020-08-09T00:00:00.000Z,2.08415645989728,33.60330655221148,2020-09-10T19:30:55.320Z
2020-08-10T00:00:00.000Z,-1.054668601838404,-65.3746131593887,2020-09-10T19:30:55.320Z
2020-08-11T00:00:00.000Z,0.9094465088988812,76.56242772807948,2020-09-10T19:30:55.320Z
2020-08-12T00:00:00.000Z,-0.6783603062312293,-101.8328297557881,2020-09-10T19:30:55.320Z
2020-08-13T00:00:00.000Z,-0.3317396819201846,-208.5963360461119,2020-09-10T19:30:55.320Z
2020-08-14T00:00:00.000Z,-3.514439549681836,-19.37419681002171,2020-09-10T19:30:55.320Z
2020-08-15T00:00:00.000Z,0.1318993506493449,525.8586983446712,2020-09-10T19:30:55.320Z
2020-08-16T00:00:00.000Z,1.236194143276914,56.41692559571938,2020-09-10T19:30:55.320Z
2020-08-17T00:00:00.000Z,-0.40036032429184853,-172.7840317127866,2020-09-10T19:30:55.320Z
2020-08-18T00:00:00.000Z,-1.7083710179881528,-40.22600517544773,2020-09-10T19:30:55.320Z
2020-08-19T00:00:00.000Z,0.24537368367243412,282.8327892412184,2020-09-10T19:30:55.320Z
2020-08-20T00:00:00.000Z,-1.489036206017336,-46.20261536040834,2020-09-10T19:30:55.320Z
2020-08-21T00:00:00.000Z,0.9731856299823871,71.57057393040098,2020-09-10T19:30:55.320Z
2020-08-22T00:00:00.000Z,-0.5741823028811656,-120.3721018648177,2020-09-10T19:30:55.320Z
2020-08-23T00:00:00.000Z,-0.8043724863359802,-85.82537285503028,2020-09-10T19:30:55.320Z
2020-08-24T00:00:00.000Z,2.515854038881393,27.89630667519496,2020-09-10T19:30:55.320Z
2020-08-25T00:00:00.000Z,3.163979312442944,22.25222418148286,2020-09-10T19:30:55.320Z
2020-08-26T00:00:00.000Z,2.9883023690160377,23.54022235712704,2020-09-10T19:30:55.320Z
2020-08-27T00:00:00.000Z,5.459578123508635,13.03948751900075,2020-09-10T19:30:55.320Z
2020-08-28T00:00:00.000Z,3.1405557063987732,22.41563241668055,2020-09-10T19:30:55.320Z
2020-08-29T00:00:00.000Z,1.6409266409266539,42.58683810123992,2020-09-10T19:30:55.320Z
2020-08-30T00:00:00.000Z,1.25183458516791,55.71636390591815,2020-09-10T19:30:55.320Z
2020-08-31T00:00:00.000Z,2.557980900409285,27.44254841826205,2020-09-10T19:30:55.320Z
2020-09-01T00:00:00.000Z,2.394413036248744,29.29372866689615,2020-09-10T19:30:55.320Z
2020-09-02T00:00:00.000Z,9.938291653134135,7.315611845993448,2020-09-10T19:30:55.320Z
2020-09-03T00:00:00.000Z,4.579025110782875,15.48142753710979,2020-09-10T19:30:55.320Z
2020-09-04T00:00:00.000Z,5.550847457627128,12.83068492309779,2020-09-10T19:30:55.320Z
2020-09-05T00:00:00.000Z,3.947544493509958,17.90328266742416,2020-09-10T19:30:55.320Z
2020-09-06T00:00:00.000Z,6.9451596292481765,10.32298694085622,2020-09-10T19:30:55.320Z
2020-09-07T00:00:00.000Z,7.198314775805015,9.971856836257013,2020-09-10T19:30:55.320Z
2020-09-08T00:00:00.000Z,7.411150412666334,9.695205231574105,2020-09-10T19:30:55.320Z
2020-09-09T00:00:00.000Z,4.087606502535146,17.30154689281687,2020-09-10T19:30:55.320Z
