section,male,female,lastUpdate,date
0,6556,6309,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
10,13436,10450,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
20,12853,12594,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
30,8698,8586,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
40,7544,8093,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
50,5996,6268,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
60,4214,3895,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
70,2115,1958,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
80,898,1219,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
90,227,555,2020-09-03T19:31:18.930Z,2020-09-03T19:31:18.930Z
