Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
252,553,764,319,2138,2020-10-02T04:03:07.877Z,2020-10-02T04:03:07.877Z
