section,male,female,lastUpdate,date
0,1,3,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
10,0,0,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
20,4,0,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
30,5,12,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
40,25,10,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
50,44,25,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
60,30,32,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
70,26,24,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
80,18,15,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
90,2,4,2021-04-08T06:05:24.997Z,2021-04-08T06:05:24.997Z
