amount,lastUpdate
0,2020-12-09T17:01:55.990Z
0,2020-12-09T17:01:55.990Z
0,2020-12-09T17:01:55.990Z
1,2020-12-09T17:01:55.990Z
2,2020-12-09T17:01:55.990Z
3,2020-12-09T17:01:55.990Z
5,2020-12-09T17:01:55.990Z
5,2020-12-09T17:01:55.990Z
6,2020-12-09T17:01:55.990Z
7,2020-12-09T17:01:55.990Z
7,2020-12-09T17:01:55.990Z
7,2020-12-09T17:01:55.990Z
6,2020-12-09T17:01:55.990Z
9,2020-12-09T17:01:55.990Z
11,2020-12-09T17:01:55.990Z
12,2020-12-09T17:01:55.990Z
16,2020-12-09T17:01:55.990Z
21,2020-12-09T17:01:55.990Z
23,2020-12-09T17:01:55.990Z
27,2020-12-09T17:01:55.990Z
38,2020-12-09T17:01:55.990Z
44,2020-12-09T17:01:55.990Z
48,2020-12-09T17:01:55.990Z
52,2020-12-09T17:01:55.990Z
56,2020-12-09T17:01:55.990Z
66,2020-12-09T17:01:55.990Z
70,2020-12-09T17:01:55.990Z
80,2020-12-09T17:01:55.990Z
89,2020-12-09T17:01:55.990Z
99,2020-12-09T17:01:55.990Z
111,2020-12-09T17:01:55.990Z
113,2020-12-09T17:01:55.990Z
131,2020-12-09T17:01:55.990Z
140,2020-12-09T17:01:55.990Z
135,2020-12-09T17:01:55.990Z
147,2020-12-09T17:01:55.990Z
160,2020-12-09T17:01:55.990Z
166,2020-12-09T17:01:55.990Z
166,2020-12-09T17:01:55.990Z
170,2020-12-09T17:01:55.990Z
182,2020-12-09T17:01:55.990Z
177,2020-12-09T17:01:55.990Z
192,2020-12-09T17:01:55.990Z
178,2020-12-09T17:01:55.990Z
179,2020-12-09T17:01:55.990Z
182,2020-12-09T17:01:55.990Z
165,2020-12-09T17:01:55.990Z
174,2020-12-09T17:01:55.990Z
157,2020-12-09T17:01:55.990Z
154,2020-12-09T17:01:55.990Z
145,2020-12-09T17:01:55.990Z
149,2020-12-09T17:01:55.990Z
146,2020-12-09T17:01:55.990Z
144,2020-12-09T17:01:55.990Z
136,2020-12-09T17:01:55.990Z
142,2020-12-09T17:01:55.990Z
132,2020-12-09T17:01:55.990Z
127,2020-12-09T17:01:55.990Z
122,2020-12-09T17:01:55.990Z
112,2020-12-09T17:01:55.990Z
109,2020-12-09T17:01:55.990Z
111,2020-12-09T17:01:55.990Z
101,2020-12-09T17:01:55.990Z
97,2020-12-09T17:01:55.990Z
91,2020-12-09T17:01:55.990Z
88,2020-12-09T17:01:55.990Z
84,2020-12-09T17:01:55.990Z
78,2020-12-09T17:01:55.990Z
78,2020-12-09T17:01:55.990Z
