section,male,female,lastUpdate,date
0,2,4,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
10,4,1,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
20,17,13,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
30,29,20,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
40,58,54,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
50,226,109,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
60,611,280,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
70,994,555,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
80,1115,972,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
90,526,704,2021-04-11T05:22:09.037Z,2021-04-11T05:22:09.037Z
