age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,330557,290692,1538337,21.5,18.9,2021-04-11T05:22:09.037Z
20-29,967318,865004,1300361,74.4,66.5,2021-04-11T05:22:09.037Z
30-39,943203,864518,1197026,78.8,72.2,2021-04-11T05:22:09.037Z
40-49,914342,852119,1098556,83.2,77.6,2021-04-11T05:22:09.037Z
50-59,747549,701200,849966,88.0,82.5,2021-04-11T05:22:09.037Z
60-69,661785,630659,741639,89.2,85.0,2021-04-11T05:22:09.037Z
70-79,479514,462935,490784,97.7,94.3,2021-04-11T05:22:09.037Z
80-89,214523,206332,225538,95.1,91.5,2021-04-11T05:22:09.037Z
90+,50564,47650,51496,98.2,92.5,2021-04-11T05:22:09.037Z
