section,male,female,lastUpdate,date
0,0,2,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
10,0,5,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
20,11,6,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
30,23,23,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
40,66,31,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
50,121,51,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
60,127,96,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
70,124,95,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
80,71,87,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
90,19,24,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
