name,amount,lastUpdate,date
hard,1003,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
moderate,239,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
critical,373,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
breath,307,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
name,amount,lastUpdate,date
hard,1003,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
moderate,239,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
critical,373,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
breath,307,2021-02-09T19:30:02.767Z,2021-02-09T19:30:02.767Z
