total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
3263,863,160,137,294,256,2021-03-20T18:12:54.523Z
100,26,19,16,34,30,2021-03-20T18:12:54.523Z
