section,male,female,lastUpdate,date
0,2,2,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
10,3,1,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
20,16,12,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
30,23,17,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
40,50,41,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
50,205,94,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
60,554,245,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
70,948,499,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
80,1032,901,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
90,486,650,2021-03-02T06:46:14.970Z,2021-03-02T06:46:14.970Z
