age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,262067,148190,1538337,17.0,9.6,2021-03-01T14:48:40.173Z
20-29,796289,391019,1300361,61.2,30.1,2021-03-01T14:48:40.173Z
30-39,819029,461803,1197026,68.4,38.6,2021-03-01T14:48:40.173Z
40-49,833623,616091,1098556,75.9,56.1,2021-03-01T14:48:40.173Z
50-59,694536,562825,849966,81.7,66.2,2021-03-01T14:48:40.173Z
60-69,628053,561935,741639,84.7,75.8,2021-03-01T14:48:40.173Z
70-79,461957,430233,490784,94.1,87.7,2021-03-01T14:48:40.173Z
80-89,206109,190905,225538,91.4,84.6,2021-03-01T14:48:40.173Z
90+,48380,44064,51496,93.9,85.6,2021-03-01T14:48:40.173Z
