section,male,female,lastUpdate,date
0,0,2,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
10,2,3,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
20,16,8,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
30,31,28,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
40,44,29,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
50,84,52,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
60,90,69,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
70,73,64,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
80,39,45,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
90,11,13,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
