date,amount,lastUpdate
,50,2021-03-01T14:48:40.173Z
2020-02-12T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-13T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-14T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-15T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-16T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-17T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-18T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-19T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-20T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-21T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-22T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-23T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-24T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-25T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-26T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-27T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-28T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-02-29T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-01T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-02T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-03T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-04T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-05T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-06T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-07T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-08T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-09T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-10T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-11T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-12T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-13T00:00:00.000Z,1,2021-03-01T14:48:40.173Z
2020-03-14T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-15T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-16T00:00:00.000Z,0,2021-03-01T14:48:40.173Z
2020-03-17T00:00:00.000Z,2,2021-03-01T14:48:40.173Z
2020-03-18T00:00:00.000Z,2,2021-03-01T14:48:40.173Z
2020-03-19T00:00:00.000Z,4,2021-03-01T14:48:40.173Z
2020-03-20T00:00:00.000Z,1,2021-03-01T14:48:40.173Z
2020-03-21T00:00:00.000Z,1,2021-03-01T14:48:40.173Z
2020-03-22T00:00:00.000Z,4,2021-03-01T14:48:40.173Z
2020-03-23T00:00:00.000Z,6,2021-03-01T14:48:40.173Z
2020-03-24T00:00:00.000Z,5,2021-03-01T14:48:40.173Z
2020-03-25T00:00:00.000Z,6,2021-03-01T14:48:40.173Z
2020-03-26T00:00:00.000Z,10,2021-03-01T14:48:40.173Z
2020-03-27T00:00:00.000Z,18,2021-03-01T14:48:40.173Z
2020-03-28T00:00:00.000Z,9,2021-03-01T14:48:40.173Z
2020-03-29T00:00:00.000Z,15,2021-03-01T14:48:40.173Z
2020-03-30T00:00:00.000Z,34,2021-03-01T14:48:40.173Z
2020-03-31T00:00:00.000Z,44,2021-03-01T14:48:40.173Z
2020-04-01T00:00:00.000Z,33,2021-03-01T14:48:40.173Z
2020-04-02T00:00:00.000Z,83,2021-03-01T14:48:40.173Z
2020-04-03T00:00:00.000Z,57,2021-03-01T14:48:40.173Z
2020-04-04T00:00:00.000Z,55,2021-03-01T14:48:40.173Z
2020-04-05T00:00:00.000Z,101,2021-03-01T14:48:40.173Z
2020-04-06T00:00:00.000Z,121,2021-03-01T14:48:40.173Z
2020-04-07T00:00:00.000Z,123,2021-03-01T14:48:40.173Z
2020-04-08T00:00:00.000Z,111,2021-03-01T14:48:40.173Z
2020-04-09T00:00:00.000Z,111,2021-03-01T14:48:40.173Z
2020-04-10T00:00:00.000Z,130,2021-03-01T14:48:40.173Z
2020-04-11T00:00:00.000Z,121,2021-03-01T14:48:40.173Z
2020-04-12T00:00:00.000Z,262,2021-03-01T14:48:40.173Z
2020-04-13T00:00:00.000Z,283,2021-03-01T14:48:40.173Z
2020-04-14T00:00:00.000Z,295,2021-03-01T14:48:40.173Z
2020-04-15T00:00:00.000Z,282,2021-03-01T14:48:40.173Z
2020-04-16T00:00:00.000Z,327,2021-03-01T14:48:40.173Z
2020-04-17T00:00:00.000Z,357,2021-03-01T14:48:40.173Z
2020-04-18T00:00:00.000Z,245,2021-03-01T14:48:40.173Z
2020-04-19T00:00:00.000Z,387,2021-03-01T14:48:40.173Z
2020-04-20T00:00:00.000Z,458,2021-03-01T14:48:40.173Z
2020-04-21T00:00:00.000Z,376,2021-03-01T14:48:40.173Z
2020-04-22T00:00:00.000Z,396,2021-03-01T14:48:40.173Z
2020-04-23T00:00:00.000Z,337,2021-03-01T14:48:40.173Z
2020-04-24T00:00:00.000Z,346,2021-03-01T14:48:40.173Z
2020-04-25T00:00:00.000Z,382,2021-03-01T14:48:40.173Z
2020-04-26T00:00:00.000Z,432,2021-03-01T14:48:40.173Z
2020-04-27T00:00:00.000Z,470,2021-03-01T14:48:40.173Z
2020-04-28T00:00:00.000Z,569,2021-03-01T14:48:40.173Z
2020-04-29T00:00:00.000Z,357,2021-03-01T14:48:40.173Z
2020-04-30T00:00:00.000Z,431,2021-03-01T14:48:40.173Z
2020-05-01T00:00:00.000Z,418,2021-03-01T14:48:40.173Z
2020-05-02T00:00:00.000Z,294,2021-03-01T14:48:40.173Z
2020-05-03T00:00:00.000Z,302,2021-03-01T14:48:40.173Z
2020-05-04T00:00:00.000Z,261,2021-03-01T14:48:40.173Z
2020-05-05T00:00:00.000Z,320,2021-03-01T14:48:40.173Z
2020-05-06T00:00:00.000Z,263,2021-03-01T14:48:40.173Z
2020-05-07T00:00:00.000Z,232,2021-03-01T14:48:40.173Z
2020-05-08T00:00:00.000Z,228,2021-03-01T14:48:40.173Z
2020-05-09T00:00:00.000Z,88,2021-03-01T14:48:40.173Z
2020-05-10T00:00:00.000Z,171,2021-03-01T14:48:40.173Z
2020-05-11T00:00:00.000Z,336,2021-03-01T14:48:40.173Z
2020-05-12T00:00:00.000Z,261,2021-03-01T14:48:40.173Z
2020-05-13T00:00:00.000Z,183,2021-03-01T14:48:40.173Z
2020-05-14T00:00:00.000Z,242,2021-03-01T14:48:40.173Z
2020-05-15T00:00:00.000Z,163,2021-03-01T14:48:40.173Z
2020-05-16T00:00:00.000Z,102,2021-03-01T14:48:40.173Z
2020-05-17T00:00:00.000Z,153,2021-03-01T14:48:40.173Z
2020-05-18T00:00:00.000Z,280,2021-03-01T14:48:40.173Z
2020-05-19T00:00:00.000Z,155,2021-03-01T14:48:40.173Z
2020-05-20T00:00:00.000Z,117,2021-03-01T14:48:40.173Z
2020-05-21T00:00:00.000Z,130,2021-03-01T14:48:40.173Z
2020-05-22T00:00:00.000Z,163,2021-03-01T14:48:40.173Z
2020-05-23T00:00:00.000Z,46,2021-03-01T14:48:40.173Z
2020-05-24T00:00:00.000Z,117,2021-03-01T14:48:40.173Z
2020-05-25T00:00:00.000Z,131,2021-03-01T14:48:40.173Z
2020-05-26T00:00:00.000Z,93,2021-03-01T14:48:40.173Z
2020-05-27T00:00:00.000Z,63,2021-03-01T14:48:40.173Z
2020-05-28T00:00:00.000Z,115,2021-03-01T14:48:40.173Z
2020-05-29T00:00:00.000Z,39,2021-03-01T14:48:40.173Z
2020-05-30T00:00:00.000Z,40,2021-03-01T14:48:40.173Z
2020-05-31T00:00:00.000Z,61,2021-03-01T14:48:40.173Z
2020-06-01T00:00:00.000Z,69,2021-03-01T14:48:40.173Z
2020-06-02T00:00:00.000Z,54,2021-03-01T14:48:40.173Z
2020-06-03T00:00:00.000Z,27,2021-03-01T14:48:40.173Z
2020-06-04T00:00:00.000Z,41,2021-03-01T14:48:40.173Z
2020-06-05T00:00:00.000Z,37,2021-03-01T14:48:40.173Z
2020-06-06T00:00:00.000Z,24,2021-03-01T14:48:40.173Z
2020-06-07T00:00:00.000Z,43,2021-03-01T14:48:40.173Z
2020-06-08T00:00:00.000Z,42,2021-03-01T14:48:40.173Z
2020-06-09T00:00:00.000Z,45,2021-03-01T14:48:40.173Z
2020-06-10T00:00:00.000Z,52,2021-03-01T14:48:40.173Z
2020-06-11T00:00:00.000Z,56,2021-03-01T14:48:40.173Z
2020-06-12T00:00:00.000Z,55,2021-03-01T14:48:40.173Z
2020-06-13T00:00:00.000Z,41,2021-03-01T14:48:40.173Z
2020-06-14T00:00:00.000Z,49,2021-03-01T14:48:40.173Z
2020-06-15T00:00:00.000Z,90,2021-03-01T14:48:40.173Z
2020-06-16T00:00:00.000Z,53,2021-03-01T14:48:40.173Z
2020-06-17T00:00:00.000Z,47,2021-03-01T14:48:40.173Z
2020-06-18T00:00:00.000Z,53,2021-03-01T14:48:40.173Z
2020-06-19T00:00:00.000Z,57,2021-03-01T14:48:40.173Z
2020-06-20T00:00:00.000Z,36,2021-03-01T14:48:40.173Z
2020-06-21T00:00:00.000Z,50,2021-03-01T14:48:40.173Z
2020-06-22T00:00:00.000Z,58,2021-03-01T14:48:40.173Z
2020-06-23T00:00:00.000Z,85,2021-03-01T14:48:40.173Z
2020-06-24T00:00:00.000Z,71,2021-03-01T14:48:40.173Z
2020-06-25T00:00:00.000Z,76,2021-03-01T14:48:40.173Z
2020-06-26T00:00:00.000Z,130,2021-03-01T14:48:40.173Z
2020-06-27T00:00:00.000Z,50,2021-03-01T14:48:40.173Z
2020-06-28T00:00:00.000Z,140,2021-03-01T14:48:40.173Z
2020-06-29T00:00:00.000Z,163,2021-03-01T14:48:40.173Z
2020-06-30T00:00:00.000Z,132,2021-03-01T14:48:40.173Z
2020-07-01T00:00:00.000Z,96,2021-03-01T14:48:40.173Z
2020-07-02T00:00:00.000Z,127,2021-03-01T14:48:40.173Z
2020-07-03T00:00:00.000Z,118,2021-03-01T14:48:40.173Z
2020-07-04T00:00:00.000Z,75,2021-03-01T14:48:40.173Z
2020-07-05T00:00:00.000Z,147,2021-03-01T14:48:40.173Z
2020-07-06T00:00:00.000Z,197,2021-03-01T14:48:40.173Z
2020-07-07T00:00:00.000Z,175,2021-03-01T14:48:40.173Z
2020-07-08T00:00:00.000Z,231,2021-03-01T14:48:40.173Z
2020-07-09T00:00:00.000Z,228,2021-03-01T14:48:40.173Z
2020-07-10T00:00:00.000Z,213,2021-03-01T14:48:40.173Z
2020-07-11T00:00:00.000Z,191,2021-03-01T14:48:40.173Z
2020-07-12T00:00:00.000Z,342,2021-03-01T14:48:40.173Z
2020-07-13T00:00:00.000Z,361,2021-03-01T14:48:40.173Z
2020-07-14T00:00:00.000Z,313,2021-03-01T14:48:40.173Z
2020-07-15T00:00:00.000Z,361,2021-03-01T14:48:40.173Z
2020-07-16T00:00:00.000Z,505,2021-03-01T14:48:40.173Z
2020-07-17T00:00:00.000Z,480,2021-03-01T14:48:40.173Z
2020-07-18T00:00:00.000Z,443,2021-03-01T14:48:40.173Z
2020-07-19T00:00:00.000Z,521,2021-03-01T14:48:40.173Z
2020-07-20T00:00:00.000Z,622,2021-03-01T14:48:40.173Z
2020-07-21T00:00:00.000Z,634,2021-03-01T14:48:40.173Z
2020-07-22T00:00:00.000Z,3774,2021-03-01T14:48:40.173Z
2020-07-23T00:00:00.000Z,6518,2021-03-01T14:48:40.173Z
2020-07-24T00:00:00.000Z,1632,2021-03-01T14:48:40.173Z
2020-07-25T00:00:00.000Z,596,2021-03-01T14:48:40.173Z
2020-07-26T00:00:00.000Z,2776,2021-03-01T14:48:40.173Z
2020-07-27T00:00:00.000Z,1787,2021-03-01T14:48:40.173Z
2020-07-28T00:00:00.000Z,1583,2021-03-01T14:48:40.173Z
2020-07-29T00:00:00.000Z,1420,2021-03-01T14:48:40.173Z
2020-07-30T00:00:00.000Z,1699,2021-03-01T14:48:40.173Z
2020-07-31T00:00:00.000Z,1305,2021-03-01T14:48:40.173Z
2020-08-01T00:00:00.000Z,540,2021-03-01T14:48:40.173Z
2020-08-02T00:00:00.000Z,2476,2021-03-01T14:48:40.173Z
2020-08-03T00:00:00.000Z,1823,2021-03-01T14:48:40.173Z
2020-08-04T00:00:00.000Z,1669,2021-03-01T14:48:40.173Z
2020-08-05T00:00:00.000Z,1495,2021-03-01T14:48:40.173Z
2020-08-06T00:00:00.000Z,1785,2021-03-01T14:48:40.173Z
