section,male,female,lastUpdate,date
0,2,2,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
10,3,1,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
20,16,12,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
30,23,16,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
40,50,40,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
50,205,92,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
60,553,245,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
70,943,499,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
80,1032,898,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
90,484,650,2021-03-01T14:48:40.173Z,2021-03-01T14:48:40.173Z
