section,male,female,lastUpdate,date
0,23262,22131,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
10,48043,37418,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
20,41967,40354,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
30,29201,30003,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
40,25590,27893,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
50,20007,21059,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
60,14612,13279,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
70,7409,6856,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
80,2993,3834,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
90,769,1704,2020-12-31T16:03:44.353Z,2020-12-31T16:03:44.353Z
