section,male,female,lastUpdate,date
0,0,0.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
10,2,,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
20,3,1.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
30,5,1.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
40,12,8.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
50,25,13.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
60,51,19.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
70,69,31.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
80,32,30.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
90,4,9.0,2020-12-10T05:18:36.153Z,2020-12-10T05:18:36.153Z
