section,male,female,lastUpdate,date
0,0,0,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
10,2,0,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
20,0,0,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
30,1,0,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
40,6,4,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
50,21,0,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
60,38,12,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
70,34,19,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
80,9,10,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
90,0,0,2020-12-30T15:59:33.240Z,2020-12-30T15:59:33.240Z
