section,male,female,lastUpdate,date
0,2,4,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
10,4,1,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
20,18,13,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
30,29,19,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
40,57,52,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
50,223,106,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
60,606,278,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
70,989,548,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
80,1106,961,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
90,523,704,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
