age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,325229,280384,1538337,21.1,18.2,2021-04-04T18:53:59.313Z
20-29,955386,839083,1300361,73.5,64.5,2021-04-04T18:53:59.313Z
30-39,933947,844662,1197026,78.0,70.6,2021-04-04T18:53:59.313Z
40-49,908502,839533,1098556,82.7,76.4,2021-04-04T18:53:59.313Z
50-59,743566,694065,849966,87.5,81.7,2021-04-04T18:53:59.313Z
60-69,659208,626959,741639,88.9,84.5,2021-04-04T18:53:59.313Z
70-79,478061,461118,490784,97.4,94.0,2021-04-04T18:53:59.313Z
80-89,213724,205350,225538,94.8,91.0,2021-04-04T18:53:59.313Z
90+,50260,47384,51496,97.6,92.0,2021-04-04T18:53:59.313Z
