section,male,female,lastUpdate,date
0,0,3.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
10,1,,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
20,5,2.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
30,8,12.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
40,32,14.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
50,50,30.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
60,37,32.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
70,32,30.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
80,20,19.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
90,3,5.0,2021-04-04T18:53:59.313Z,2021-04-04T18:53:59.313Z
