section,male,female,lastUpdate,date
0,0,0,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
10,2,0,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
20,0,0,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
30,0,0,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
40,6,2,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
50,13,0,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
60,22,12,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
70,25,13,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
80,9,5,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
90,2,1,2020-12-23T12:04:58.400Z,2020-12-23T12:04:58.400Z
