section,male,female,lastUpdate,date
0,0,1,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
10,0,0,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
20,3,2,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
30,8,12,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
40,16,5,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
50,32,16,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
60,29,18,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
70,23,15,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
80,13,10,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
90,3,1,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
