name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,105.3797454833984,24,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
שניידר,,,0,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
שמיר,,68.01346588134766,17,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
וולפסון,,70.71742248535156,13,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
זיו צפת,,72.04611206054688,10,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
הלל יפה,,86.21359252929688,13,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
נהריה,,,31,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
ברזילי,,74.3377456665039,34,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
פוריה,,71.5492935180664,4,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
סוראסקי,,103.1596908569336,32,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
בני ציון,,85.68128967285156,6,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
רבין ק. בילינסון,,84.19161987304688,14,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
סורוקה,,74.71763610839844,28,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
מאיר,,84.8329086303711,20,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
קפלן,,89.89169311523438,28,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
"רמב""ם",,89.65164184570312,15,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
הכרמל,,79.14110565185547,4,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
השרון ק. גולדה,,63.90041351318359,15,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
הדסה עין כרם,,,44,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
הסקוטי,,28.5714282989502,7,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
המשפחה הקדושה,,,0,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
סנט ג'וזף,,,2,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
שערי צדק,,100.2456970214844,15,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
אל מקאסד,,,0,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
לניאדו,,81.33704376220703,15,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
אוגוסטה ויקטוריה,,,2,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
מעייני הישועה,,94.62025451660156,13,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
אסותא אשדוד,,,3,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
סנט וינסנט,,,0,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
יוספטל,,56.92307662963867,4,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
המרכזי בעמק,,72.4137954711914,24,2021-03-12T07:38:15.447Z,2021-03-12T07:38:15.447Z
